category,title,price,link,platform,price_clean
Комп'ютерна техніка,Ноутбук ігровий HP Victus 15-fa2100ua (D3XT4EA) Mica Silver,65999,https://comfy.ua/ua/noutbuk-igrovij-hp-victus-15-fa2100ua-d3xt4ea-mica-silver.html,Comfy,65999.0
Комп'ютерна техніка,Ноутбук HP Laptop 15-fd0160ua (C79MKEA) Natural Silver,18999,https://comfy.ua/ua/noutbuk-hp-laptop-15-fd0160ua-c79mkea-natural-silver.html,Comfy,18999.0
Комп'ютерна техніка,Ноутбук HP EliteBook X G1a (A42XJAV_V8) Glacier Silver,122399,https://comfy.ua/ua/noutbuk-hp-elitebook-x-g1a-a42xjav-v8-glacier-silver.html,Comfy,122399.0
Комп'ютерна техніка,Ноутбук HP EliteBook 6 G1ah (AY4Z3AV_V1) Pike Silver,42999,https://comfy.ua/ua/noutbuk-hp-elitebook-6-g1ah-ay4z3av-v1-pike-silver.html,Comfy,42999.0
Комп'ютерна техніка,Ноутбук ігровий Acer Predator Helios Neo 16 AI PHN16-73-79F3 (NH.QVUEU.006) Abyssal Black,82999,https://comfy.ua/ua/noutbuk-igrovij-acer-predator-helios-neo-16-ai-phn16-73-79f3-nh-qvueu-006-abyssal-black.html,Comfy,82999.0
Комп'ютерна техніка,Ноутбук HP ProBook 4 G1a 14 (C78GPET) Silver,41099,https://comfy.ua/ua/noutbuk-hp-probook-4-g1a-14-c78gpet-silver.html,Comfy,41099.0
Комп'ютерна техніка,Ноутбук Lenovo V15 G5 IRL (83GW00C5RA) Business Black,34699,https://comfy.ua/ua/noutbuk-lenovo-v15-g5-irl-83gw00c5ra-business-black.html,Comfy,34699.0
Комп'ютерна техніка,Ноутбук Lenovo ThinkPad P14s Gen 6 (21QL004PRA) Black,85799,https://comfy.ua/ua/noutbuk-lenovo-thinkpad-p14s-gen-6-21ql004pra-black.html,Comfy,85799.0
Комп'ютерна техніка,Ноутбук HP 14-em0031ua (C9NB0EA) Silver,27299,https://comfy.ua/ua/noutbuk-hp-14-em0031ua-c9nb0ea-silver.html,Comfy,27299.0
Комп'ютерна техніка,Ноутбук Lenovo ThinkBook 14 G7 ARP (21MV0022RA) Arctic Grey,52799,https://comfy.ua/ua/noutbuk-lenovo-thinkbook-14-g7-arp-21mv0022ra-arctic-grey.html,Comfy,52799.0
Комп'ютерна техніка,Ноутбук Lenovo V15 G5 IRL (83GW00C0RA) Business Black,32399,https://comfy.ua/ua/noutbuk-lenovo-v15-g5-irl-83gw00c0ra-business-black.html,Comfy,32399.0
Комп'ютерна техніка,Ноутбук HP 250R-G9 (AL0B2AT) Dark Ash Silver Plastic,25499,https://comfy.ua/ua/noutbuk-hp-250r-g9-al0b2at-dark-ash-silver-plastic.html,Comfy,25499.0
Комп'ютерна техніка,Ноутбук HP EliteBook 6 G1a (AZ8Z5AV_V8) Pike Silver,68555,https://comfy.ua/ua/noutbuk-hp-elitebook-6-g1a-az8z5av-v8-pike-silver.html,Comfy,68555.0
Комп'ютерна техніка,Ноутбук HP Laptop AI 15-fd2037ua (D16GMEA) Natural Silver,47099,https://comfy.ua/ua/noutbuk-hp-laptop-ai-15-fd2037ua-d16gmea-natural-silver.html,Comfy,47099.0
Комп'ютерна техніка,Ноутбук HP EliteBook 6 G1i (AV3Z2AV_V13) Pike Silver,60399,https://comfy.ua/ua/noutbuk-hp-elitebook-6-g1i-av3z2av-v13-pike-silver.html,Comfy,60399.0
Комп'ютерна техніка,Ноутбук HP Laptop 17-cp2047ua (D16H0EA) Natural Silver,24799,https://comfy.ua/ua/noutbuk-hp-laptop-17-cp2047ua-d16h0ea-natural-silver.html,Comfy,24799.0
Комп'ютерна техніка,Ноутбук HP 17-cp3020ua (D06HGEA) Natural Silver,41999,https://comfy.ua/ua/noutbuk-hp-17-cp3020ua-d06hgea-natural-silver.html,Comfy,41999.0
Комп'ютерна техніка,Ноутбук HP EliteBook 6 G1ah (AZ8Z1AV_V6) Pike Silver,49955,https://comfy.ua/ua/noutbuk-hp-elitebook-6-g1ah-az8z1av-v6-pike-silver.html,Comfy,49955.0
Комп'ютерна техніка,Ноутбук HP OmniBook 5 16-ag1014ua (C9RS9EA) Sky Blue,51399,https://comfy.ua/ua/noutbuk-hp-omnibook-5-16-ag1014ua-c9rs9ea-sky-blue.html,Comfy,51399.0
Комп'ютерна техніка,Ноутбук ігровий Asus TUF Gaming A16 FA607NU-RL095 Mecha Gray,48999,https://comfy.ua/ua/noutbuk-igrovoj-asus-tuf-gaming-a16-fa607nu-rl095-mecha-gray.html,Comfy,48999.0
Комп'ютерна техніка,Ноутбук HP EliteBook 6 G1i (AV3P8AV_V2) Pike Silver,52055,https://comfy.ua/ua/noutbuk-hp-elitebook-6-g1i-av3p8av-v2-pike-silver.html,Comfy,52055.0
Комп'ютерна техніка,Ноутбук ігровий HP OMEN (C3UU9EA) Shadow Black,83999,https://comfy.ua/ua/noutbuk-igrovij-hp-omen-c3uu9ea-shadow-black.html,Comfy,83999.0
Комп'ютерна техніка,Ноутбук HP ProBook 4 G1i (B1AZ6AV_V1) Silver,56499,https://comfy.ua/ua/noutbuk-hp-probook-4-g1i-b1az6av-v1-silver.html,Comfy,56499.0
Комп'ютерна техніка,Ноутбук HP ProBook 4 G1i (AT7K7AV_V19) Silver,66099,https://comfy.ua/ua/noutbuk-hp-probook-4-g1i-at7k7av-v19-silver.html,Comfy,66099.0
Комп'ютерна техніка,Ноутбук HP 14-ep1029ua (C9MY8EA) Natural Silver,36799,https://comfy.ua/ua/noutbuk-hp-14-ep1029ua-c9my8ea-natural-silver.html,Comfy,36799.0
Комп'ютерна техніка,Ноутбук HP 17-cn4043ua (CS8C0EA) Silver,30999,https://comfy.ua/ua/noutbuk-hp-17-cn4043ua-cs8c0ea-silver.html,Comfy,30999.0
Комп'ютерна техніка,Ноутбук Lenovo ThinkBook 16 G7 ARP (21MW0022RA) Arctic Grey,52799,https://comfy.ua/ua/noutbuk-lenovo-thinkbook-16-g7-arp-21mw0022ra-arctic-grey.html,Comfy,52799.0
Комп'ютерна техніка,Ноутбук HP Laptop AI 15-fd2006ua (D16CXEA) Natural Silver,41899,https://comfy.ua/ua/noutbuk-hp-laptop-ai-15-fd2006ua-d16cxea-natural-silver.html,Comfy,41899.0
Комп'ютерна техніка,Ноутбук HP EliteBook 6 G1i (AV3Z2AV_V14) Silver,70055,https://comfy.ua/ua/noutbuk-hp-elitebook-6-g1i-av3z2av-v14-silver.html,Comfy,70055.0
Комп'ютерна техніка,Ноутбук HP 17-cp3017ua (CS8C7EA) Silver,37999,https://comfy.ua/ua/noutbuk-hp-17-cp3017ua-cs8c7ea-silver.html,Comfy,37999.0
Комп'ютерна техніка,Ноутбук HP 255R G10 (B9YP5ET) Turbo Silver,27799,https://comfy.ua/ua/noutbuk-hp-255r-g10-b9yp5et-turbo-silver.html,Comfy,27799.0
Комп'ютерна техніка,Ноутбук HP OmniBook 3 NGAI 15-fn0014ua (D16GSEA) Glacier Silver,48099,https://comfy.ua/ua/noutbuk-hp-omnibook-3-ngai-15-fn0014ua-d16gsea-glacier-silver.html,Comfy,48099.0
Комп'ютерна техніка,Ноутбук HP 250R G9 (C7GA6AT) Silver,34599,https://comfy.ua/ua/noutbuk-hp-250r-g9-c7ga6at-silver.html,Comfy,34599.0
Комп'ютерна техніка,Ноутбук ігровий Acer Predator Helios Neo 16 PHN16-73 (NH.QX5EU.00K) Abyssal Black,88269,https://comfy.ua/ua/noutbuk-igrovij-acer-predator-helios-neo-16-phn16-73-nh-qx5eu-00k-abyssal-black.html,Comfy,88269.0
Комп'ютерна техніка,Ноутбук HP EliteBook 6 G1i (AV3Q5AV_V9) Silver,69655,https://comfy.ua/ua/noutbuk-hp-elitebook-6-g1i-av3q5av-v9-silver.html,Comfy,69655.0
Комп'ютерна техніка,Ноутбук ігровий Asus ROG Strix G18 G814PM-S8055 Eclipse Gray,75999,https://comfy.ua/ua/noutbuk-igrovij-asus-rog-strix-g18-g814pm-s8055-eclipse-gray.html,Comfy,75999.0
Комп'ютерна техніка,Ноутбук Lenovo ThinkBook 14 G8 IRL (21SG00HHRA) Arctic Grey,48399,https://comfy.ua/ua/noutbuk-lenovo-thinkbook-14-g8-irl-21sg00hhra-arctic-grey.html,Comfy,48399.0
Комп'ютерна техніка,Ноутбук ігровий Asus TUF Gaming F16 FX608JM-RV015 Jaeger Gray,58999,https://comfy.ua/ua/noutbuk-igrovij-asus-tuf-gaming-f16-fx608jm-rv015-jaeger-gray.html,Comfy,58999.0
Комп'ютерна техніка,Ноутбук HP 255R G10 (AD1U9ET) Silver,33599,https://comfy.ua/ua/noutbuk-hp-255r-g10-ad1u9et-silver.html,Comfy,33599.0
Комп'ютерна техніка,Ноутбук ігровий Asus ROG Strix G16 G615JM-RV019 Eclipse Gray,69999,https://comfy.ua/ua/noutbuk-igrovij-asus-rog-strix-g16-g615jm-rv019-eclipse-gray.html,Comfy,69999.0
Комп'ютерна техніка,"Ноутбук Apple MacBook Pro 14"" M4 16GB/512GB Space Black (Відновлений, Добрий стан)",72199,https://comfy.ua/ua/noutbuk-apple-macbook-pro-14-m4-16gb-512gb-space-black-vidnovlenij-dobrij-stan.html,Comfy,72199.0
Комп'ютерна техніка,"Ноутбук Apple MacBook Air 15"" M4 16GB/512GB Midnight (Відновлений, Добрий стан)",64499,https://comfy.ua/ua/noutbuk-apple-macbook-air-15-m4-16gb-512gb-midnight-vidnovlenij-dobrij-stan.html,Comfy,64499.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo Legion Pro 7 16IAX10H (83F500GLRA) Eclipse Black,181999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-legion-pro-7-16iax10h-eclipse-black.html,Comfy,181999.0
Комп'ютерна техніка,Ноутбук ігровий Acer Predator Helios Neo 16 AI PHN16-73-73GH (NH.QX5EU.00B) Abyssal Black,84999,https://comfy.ua/ua/noutbuk-igrovij-acer-predator-helios-neo-16-ai-phn16-73-73gh-nh-qx5eu-00b-abyssal-black.html,Comfy,84999.0
Комп'ютерна техніка,Ноутбук Acer Aspire Lite AL15-33P-30XX (NX.D62EU.001) Natural Titanium,19999,https://comfy.ua/ua/noutbuk-acer-aspire-lite-al15-33p-30xx-nx-d62eu-001-natural-titanium.html,Comfy,19999.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo LOQ 15AHP10 (83JG0033RA) Luna Grey,55999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-loq-15ahp10-83jg0033ra-luna-grey.html,Comfy,55999.0
Комп'ютерна техніка,Ноутбук ігровий Asus TUF Gaming F16 FX607VU-RL071 Mecha Gray,51999,https://comfy.ua/ua/noutbuk-igrovij-asus-tuf-gaming-f16-fx607vu-rl071-mecha-gray.html,Comfy,51999.0
Комп'ютерна техніка,Ноутбук Lenovo ThinkPad X9-14 Gen 1 (21QA001YRA) Grey,116599,https://comfy.ua/ua/noutbuk-lenovo-thinkpad-x9-14-gen-1-21qa001yra-grey.html,Comfy,116599.0
Комп'ютерна техніка,Ноутбук ігровий Gigabyte AERO X16 (AERO_X16_1VH93UAC64AH) Space Gray,92999,https://comfy.ua/ua/noutbuk-igrovij-gigabyte-aero-x16-aero-x16-1vh93uac64ah-space-gray.html,Comfy,92999.0
Комп'ютерна техніка,Ноутбук Asus ProArt P16 H7606WX-SE002X Nano Black,259999,https://comfy.ua/ua/noutbuk-asus-proart-p16-h7606wx-se002x-nano-black.html,Comfy,259999.0
Комп'ютерна техніка,Ноутбук Asus Vivobook Go 15 E1504FA-BQ053 Cool Silver,18999,https://comfy.ua/ua/noutbuk-asus-vivobook-go-15-e1504fa-bq053-cool-silver.html,Comfy,18999.0
Комп'ютерна техніка,Ноутбук ігровий Asus ROG Strix SCAR 18 G835LX-SA238X Off Black,239999,https://comfy.ua/ua/noutbuk-igrovij-asus-rog-strix-scar-18-g835lx-sa238x-off-black.html,Comfy,239999.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo LOQ 15IAX9 (83GS00S5RA) Luna Grey,51999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-loq-15iax9-83gs00s5ra-luna-grey.html,Comfy,51999.0
Комп'ютерна техніка,Ноутбук Dell Pro 16 (BTO105_PC16250_UA_UBU) Silver,60479,https://comfy.ua/ua/noutbuk-dell-pro-16-bto105-pc16250-ua-ubu-silver.html,Comfy,60479.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo LOQ 15IRX10 (83JE007HRA) Luna Grey,61999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-loq-15irx10-83je007hra-luna-grey.html,Comfy,61999.0
Комп'ютерна техніка,Ноутбук Lenovo IdeaPad Slim 3 15ARP10 (83K700A6RA) Luna Grey,32999,https://comfy.ua/ua/noutbuk-lenovo-ideapad-slim-3-15arp10-83k700a6ra-luna-grey.html,Comfy,32999.0
Комп'ютерна техніка,Ноутбук ігровий Acer Nitro V 15 ANV15 (NH.QV3EU.00D) Obsidian Black,37999,https://comfy.ua/ua/noutbuk-acer-nitro-v-15-anv15-51-nh-qv3eu-00d-obsidian-black.html,Comfy,37999.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo LOQ 15AHP10 (83JG009HRA) Luna Grey,55999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-loq-15ahp10-83jg009hra-luna-grey.html,Comfy,55999.0
Комп'ютерна техніка,Ноутбук ігровий Acer Nitro 18 AN18-61 (NH.QYBEU.003) Obsidian Black,101899,https://comfy.ua/ua/noutbuk-igrovij-acer-nitro-18-an18-61-nh-qybeu-003-obsidian-black.html,Comfy,101899.0
Комп'ютерна техніка,Ноутбук Lenovo IdeaPad Slim 5 16IRH10 (83HS00AXRA) Luna Grey,41999,https://comfy.ua/ua/noutbuk-lenovo-ideapad-slim-5-16irh10-83hs00axra-luna-grey.html,Comfy,41999.0
Комп'ютерна техніка,Ноутбук Dell Pro 15 Essential (PV15255MDO851UA_UBU) Black,23799,https://comfy.ua/ua/noutbuk-dell-pro-15-essential-pv15255mdo851ua-ubu-black.html,Comfy,23799.0
Комп'ютерна техніка,Ноутбук ігровий HP OMEN Gaming Laptop 16-am0055ua (CS8H2EA),66999,https://comfy.ua/ua/noutbuk-igrovij-hp-omen-gaming-laptop-16-am0055ua-cs8h2ea.html,Comfy,66999.0
Комп'ютерна техніка,Ноутбук ігровий HP Victus 16-r0018ua (BF1L8EA) Mica Silver,42999,https://comfy.ua/ua/noutbuk-igrovij-hp-victus-16-r0018ua-bf1l8ea-mica-silver.html,Comfy,42999.0
Комп'ютерна техніка,Ноутбук HP 245-G10 (A23L1EA) Turbo Silver,38999,https://comfy.ua/ua/noutbuk-hp-245-g10-a23l1ea-turbo-silver.html,Comfy,38999.0
Комп'ютерна техніка,Ноутбук Lenovo IdeaPad Slim 3 16IRH10 (83K20089RA) Cosmic Blue,28499,https://comfy.ua/ua/noutbuk-lenovo-ideapad-slim-3-16irh10-83k20089ra-cosmic-blue.html,Comfy,28499.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo LOQ 15AHP10 (83JG009JRA) Luna Grey,53999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-loq-15ahp10-83jg009jra-luna-grey.html,Comfy,53999.0
Комп'ютерна техніка,Ноутбук Acer Aspire 15 A15-51M (NX.JKVEU.007) Steel Gray,44465,https://comfy.ua/ua/noutbuk-acer-aspire-15-a15-51m-nx-jkveu-007-steel-gray.html,Comfy,44465.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo LOQ 15IRX10 (83JE006WRA) Luna Grey,56999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-loq-15irx10-83je006wra-luna-grey.html,Comfy,56999.0
Комп'ютерна техніка,Ноутбук HP Laptop 15-fd0162ua (C79MMEA) Natural Silver,20499,https://comfy.ua/ua/noutbuk-hp-laptop-15-fd0162ua-c79mmea-natural-silver.html,Comfy,20499.0
Комп'ютерна техніка,Ноутбук Lenovo IdeaPad Slim 3 15IRH10 (83K100UGRA) Luna Grey,27999,https://comfy.ua/ua/noutbuk-lenovo-ideapad-slim-3-15irh10-83k100ugra-luna-grey.html,Comfy,27999.0
Комп'ютерна техніка,Ноутбук ігровий Acer Predator Helios Neo 16S AI PHN16S-71-9833 (NH.QZFEU.001) Abyssal Black,124439,https://comfy.ua/ua/noutbuk-igrovij-acer-predator-helios-neo-16s-ai-phn16s-71-9833-nh-qzfeu-001-abyssal-black.html,Comfy,124439.0
Комп'ютерна техніка,Ноутбук Lenovo IdeaPad Slim 3 16ARP10 (83K8006LRA) Cosmic Blue,30499,https://comfy.ua/ua/noutbuk-lenovo-ideapad-slim-3-16arp10-83k8006lra-cosmic-blue.html,Comfy,30499.0
Комп'ютерна техніка,Ноутбук ігровий Acer Nitro V 15 ANV15-52 (NH.QZ7EU.00W) Black,57599,https://comfy.ua/ua/noutbuk-igrovij-acer-nitro-v-15-anv15-52-nh-qz7eu-00w-black.html,Comfy,57599.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo Legion Pro 5 16IAX10 (83F30078RA) Eclipse Black,98999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-legion-pro-5-16iax10-83f30078ra-eclipse-black.html,Comfy,98999.0
Комп'ютерна техніка,Ноутбук ігровий Gigabyte Aorus 16X ASG 2024 (AORUS 16X ASG-63UAC64SD) Midnight Gray,79999,https://comfy.ua/ua/noutbuk-igrovij-gigabyte-aorus-16x-asg-2024-aorus-16x-asg-63uac64sd-midnight-gray.html,Comfy,79999.0
Комп'ютерна техніка,Ноутбук ігровий Dream Machines CI7-13620H (RG5050-17UA28) Black,69999,https://comfy.ua/ua/noutbuk-igrovij-dream-machines-ci7-13620h-rg5050-17ua28-black.html,Comfy,69999.0
Комп'ютерна техніка,Ноутбук Lenovo IdeaPad Slim 3 15ABR8 (82XM00WJRA) Arctic Grey,25999,https://comfy.ua/ua/noutbuk-lenovo-ideapad-slim-3-15abr8-82xm00wjra-arctic-grey.html,Comfy,25999.0
Комп'ютерна техніка,Ноутбук Asus Vivobook 15 X1504ZA-BQ604 Quiet Blue,22999,https://comfy.ua/ua/noutbuk-asus-vivobook-15-x1504za-bq604-quiet-blue.html,Comfy,22999.0
Комп'ютерна техніка,Ноутбук HP ProBook 4 G1i 14 (AT6F4AV_ITM1) Aluminium,48599,https://comfy.ua/ua/noutbuk-hp-probook-4-g1i-14-at6f4av-itm1-aluminium.html,Comfy,48599.0
Комп'ютерна техніка,Ноутбук HP 17-cp2041ua (CS8E5EA) Silver,29999,https://comfy.ua/ua/noutbuk-hp-17-cp2041ua-cs8e5ea-silver.html,Comfy,29999.0
Комп'ютерна техніка,Ноутбук HP 17-cn4040ua (CS8B8EA) Silver,41999,https://comfy.ua/ua/noutbuk-hp-17-cn4040ua-cs8b8ea-silver.html,Comfy,41999.0
Комп'ютерна техніка,Ноутбук Thomson Neo N15-i3 (MEAN15I3108SL512) Silver,12999,https://comfy.ua/ua/noutbuk-thomson-neo-n15-i3-mean15i3108sl512-silver.html,Comfy,12999.0
Комп'ютерна техніка,Ноутбук ігровий Dream Machines R9-9955HX3D (RT5070TI-16UA32) Black,142999,https://comfy.ua/ua/noutbuk-igrovij-dream-machines-r9-9955hx3d-rt5070ti-16ua32-black.html,Comfy,142999.0
Комп'ютерна техніка,Ноутбук HP EliteBook Ultra G1i (9V491AV_V7) Atmospheric Вlue,115055,https://comfy.ua/ua/noutbuk-hp-elitebook-ultra-g1i-9v491av-v7-atmospheric-vlue.html,Comfy,115055.0
Комп'ютерна техніка,Ноутбук HP ZBook Firefly G11A (5G436ES) Silver,74055,https://comfy.ua/ua/noutbuk-hp-zbook-firefly-g11a-5g436es-silver.html,Comfy,74055.0
Комп'ютерна техніка,Ноутбук Lenovo IdeaPad Slim 3 15IRH10 (83K100J9RA) Cosmic Blue,27999,https://comfy.ua/ua/noutbuk-lenovo-ideapad-slim-3-15irh10-83k100j9ra-cosmic-blue.html,Comfy,27999.0
Комп'ютерна техніка,Ноутбук HP Laptop 15-fc0260ua (C79M6EA) Diamond White,28999,https://comfy.ua/ua/noutbuk-hp-laptop-15-fc0260ua-c79m6ea-diamond-white.html,Comfy,28999.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo LOQ-15ARP10E (83S00087RA) Luna Grey,54799,https://comfy.ua/ua/noutbuk-igrovij-lenovo-loq-15arp10e-83s00087ra-luna-grey.html,Comfy,54799.0
Комп'ютерна техніка,Ноутбук HP Laptop AI 15-fd2038ua (D16GPEA) Moonlight Blue,54199,https://comfy.ua/ua/noutbuk-hp-laptop-ai-15-fd2038ua-d16gpea-moonlight-blue.html,Comfy,54199.0
Комп'ютерна техніка,Ноутбук ігровий HP OMEN Transcend 14-fb1007ua (C3US4EA) Shadow Black,100399,https://comfy.ua/ua/noutbuk-igrovij-hp-omen-transcend-14-fb1007ua-c3us4ea-shadow-black.html,Comfy,100399.0
Комп'ютерна техніка,Ноутбук HP 14-hc0003ua (C3UL8EA) Natural Silver,36999,https://comfy.ua/ua/noutbuk-hp-14-hc0003ua-c3ul8ea-natural-silver.html,Comfy,36999.0
Комп'ютерна техніка,Ноутбук HP OmniBook Ultra Flip14-fh0004ua (B9PD7EA) Eclipse Gray,63999,https://comfy.ua/ua/noutbuk-hp-omnibook-ultra-flip14-fh0004ua-b9pd7ea-eclipse-gray.html,Comfy,63999.0
Комп'ютерна техніка,Ноутбук Lenovo ThinkPad T14 Gen 6 (21QDS0GN00) Black,85999,https://comfy.ua/ua/noutbuk-lenovo-thinkpad-t14-gen-6-21qds0gn00-black.html,Comfy,85999.0
Комп'ютерна техніка,Ноутбук HP Laptop 15-fd0029ua (D16G9EA) Natural Silver,31699,https://comfy.ua/ua/noutbuk-hp-laptop-15-fd0029ua-d16g9ea-natural-silver.html,Comfy,31699.0
Комп'ютерна техніка,Ноутбук Dell Latitude 5350 (N006L535013UA_WP) Gray,75699,https://comfy.ua/ua/noutbuk-dell-latitude-5350-n006l535013ua-wp-gray.html,Comfy,75699.0
Комп'ютерна техніка,Ноутбук HP OmniBook Ultra Flip14-fh0004ua (B9PD4EA) Athmospheric Blue,69559,https://comfy.ua/ua/noutbuk-hp-omnibook-ultra-flip14-fh0004ua-b9pd4ea-athmospheric-blue.html,Comfy,69559.0
Комп'ютерна техніка,"Ноутбук Apple MacBook Air 13"" M4 16GB/512GB Midnight (Відновлений, Ідеальний стан)",58099,https://comfy.ua/ua/noutbuk-apple-macbook-air-13-m4-16gb-512gb-midnight-vidnovlenij-ideal-nij-stan-10161394.html,Comfy,58099.0
Комп'ютерна техніка,"Ноутбук Apple MacBook Pro 14"" M4 16GB/512GB Space Black (Відновлений, Ідеальний стан)",75999,https://comfy.ua/ua/noutbuk-apple-macbook-pro-14-m4-16gb-512gb-space-black-vidnovlenij-ideal-nij-stan-10161586.html,Comfy,75999.0
Комп'ютерна техніка,"Ноутбук Apple MacBook Air 15"" M4 16GB/512GB Midnight (Відновлений, Майже новий)",71299,https://comfy.ua/ua/noutbuk-apple-macbook-air-15-m4-16gb-512gb-midnight-vidnovlenij-majzhe-novij-10161461.html,Comfy,71299.0
Комп'ютерна техніка,Ноутбук Lenovo ThinkBook 16 G7 ARP (21MW0024RA) Arctic Grey,48899,https://comfy.ua/ua/noutbuk-lenovo-thinkbook-16-g7-arp-21mw0024ra-arctic-grey.html,Comfy,48899.0
Комп'ютерна техніка,Ноутбук HP ProBook 4 G1i (AT6F2AV_V8) Silver,48499,https://comfy.ua/ua/noutbuk-hp-probook-4-g1i-at6f2av-v8-silver.html,Comfy,48499.0
Комп'ютерна техніка,"SSD-накопичувач внутрішній SOLIDIGM 2.5"" 960GB SATA D3-S4620 (SSDSC2KG960GZ1Z)",37839,https://comfy.ua/ua/ssd-nakopichuvach-vnutrishnij-solidigm-2-5-960gb-sata-d3-s4620-ssdsc2kg960gz1z.html,Comfy,37839.0
Комп'ютерна техніка,Ноутбук Asus Zenbook A16 UX3607OA-SQ013W Zabriskie Beige,94999,https://comfy.ua/ua/noutbuk-asus-zenbook-a16-ux3607oa-sq013w-zabriskie-beige.html,Comfy,94999.0
Комп'ютерна техніка,Ноутбук Asus Zenbook A14 UX3407NA-QD023W Zabriskie Beige,86999,https://comfy.ua/ua/noutbuk-asus-zenbook-a14-ux3407na-qd023w-zabriskie-beige.html,Comfy,86999.0
Комп'ютерна техніка,Ноутбук ігровий Acer Nitro V 16 AI ANV16-42 (NH.U1JEU.007) Shale Black,46999,https://comfy.ua/ua/noutbuk-igrovij-acer-nitro-v-16-ai-anv16-42-nh-u1jeu-007-shale-black.html,Comfy,46999.0
Комп'ютерна техніка,Ноутбук Asus ProArt P16 H7606WP-RJ162X Nano Black,209999,https://comfy.ua/ua/noutbuk-asus-proart-p16-h7606wp-rj162x-nano-black-10168164.html,Comfy,209999.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo Legion 5 15IRX10 (83LY00TERA) Eclipse Black,76999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-legion-5-15irx10-83ly00tera-eclipse-black.html,Comfy,76999.0
Комп'ютерна техніка,Ноутбук Blackview AceBook 12 Grey,28315,https://comfy.ua/ua/noutbuk-blackview-acebook-12-grey.html,Comfy,28315.0
Комп'ютерна техніка,Монітор IIYAMA XB2797QSU-W1,9279,https://comfy.ua/ua/monitor-iiyama-xb2797qsu-w1.html,Comfy,9279.0
Комп'ютерна техніка,Ноутбук HP OmniBook 5 Laptop 16-bc1013ua (D41WSEA) Glacier Silver,49779,https://comfy.ua/ua/noutbuk-hp-omnibook-5-laptop-16-bc1013ua-d41wsea-glacier-silver.html,Comfy,49779.0
Комп'ютерна техніка,Ноутбук ігровий MSI Cyborg 17 C5-210H (B2RWEKG-276XUA) Black,58499,https://comfy.ua/ua/noutbuk-igrovij-msi-cyborg-17-c5-210h-b2rwekg-276xua-black.html,Comfy,58499.0
Комп'ютерна техніка,Ноутбук ігровий HP Victus 15-fb3105ua (D3XU0EA) Mica Silver,54809,https://comfy.ua/ua/noutbuk-igrovij-hp-victus-15-fb3105ua-d3xu0ea-mica-silver.html,Comfy,54809.0
Комп'ютерна техніка,Ноутбук ігровий Lenovo Legion Pro 5 16ADR10 (83LT008LRA) Eclipse Black,101999,https://comfy.ua/ua/noutbuk-igrovij-lenovo-legion-pro-5-16adr10-83lt008lra-eclipse-black.html,Comfy,101999.0
Комп'ютерна техніка,Ноутбук ігровий MSI Vector A16 HX R9-8940HX (A8WHG-072XUA) Black,117899,https://comfy.ua/ua/noutbuk-igrovij-msi-vector-a16-hx-r9-8940hx-a8whg-072xua-black.html,Comfy,117899.0
Комп'ютерна техніка,Ноутбук ігровий Acer Predator Helios Neo 16S PHN16S-71 (NH.QZEEU.009) Black,93999,https://comfy.ua/ua/noutbuk-igrovij-acer-predator-helios-neo-16s-phn16s-71-nh-qzeeu-009-black.html,Comfy,93999.0
Комп'ютерна техніка,Ноутбук Acer TMP214-55 CI5-1335U (NX.B2BEU.006) Black,38499,https://comfy.ua/ua/noutbuk-acer-tmp214-55-ci5-1335u-nx-b2beu-006-black.html,Comfy,38499.0
Комп'ютерна техніка,Ноутбук Acer TMP214-55 CI5-1335U (NX.B5UEU.00C) Steel Grey,39999,https://comfy.ua/ua/noutbuk-acer-tmp214-55-ci5-1335u-nx-b5ueu-00c-steel-grey.html,Comfy,39999.0
Комп'ютерна техніка,Ноутбук ігровий MSI Vector A16 HX R9-8940HX (A8WIG-073XUA) Black,122999,https://comfy.ua/ua/noutbuk-igrovij-msi-vector-a16-hx-r9-8940hx-a8wig-073xua-black.html,Comfy,122999.0
Комп'ютерна техніка,Ноутбук ігровий MSI Cyborg17 C7-240H (B2RWEKG-275XUA) Black,63599,https://comfy.ua/ua/noutbuk-igrovij-msi-cyborg17-c7-240h-b2rwekg-275xua-black.html,Comfy,63599.0
